,PATH,CATEGORY
2030,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02825.jpg,cracked
2031,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02826.jpg,cracked
2032,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02827.jpg,cracked
2033,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02828.jpg,cracked
2034,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02829.jpg,cracked
2035,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0283.jpg,cracked
2036,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02830.jpg,cracked
2037,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02831.jpg,cracked
2038,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02832.jpg,cracked
2039,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02833.jpg,cracked
2040,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02834.jpg,cracked
2041,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02835.jpg,cracked
2042,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02836.jpg,cracked
2043,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02837.jpg,cracked
2044,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02838.jpg,cracked
2045,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02839.jpg,cracked
2046,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0284.jpg,cracked
2047,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02840.jpg,cracked
2048,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02841.jpg,cracked
2049,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02842.jpg,cracked
2050,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02843.jpg,cracked
2051,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02844.jpg,cracked
2052,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02845.jpg,cracked
2053,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02846.jpg,cracked
2054,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02847.jpg,cracked
2055,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02848.jpg,cracked
2056,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02849.jpg,cracked
2057,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0285.jpg,cracked
2058,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02850.jpg,cracked
2059,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02851.jpg,cracked
2060,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02852.jpg,cracked
2061,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02853.jpg,cracked
2062,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02854.jpg,cracked
2063,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02855.jpg,cracked
2064,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02856.jpg,cracked
2065,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02857.jpg,cracked
2066,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02858.jpg,cracked
2067,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02859.jpg,cracked
2068,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0286.jpg,cracked
2069,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02860.jpg,cracked
2070,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02861.jpg,cracked
2071,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02862.jpg,cracked
2072,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02863.jpg,cracked
2073,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02864.jpg,cracked
2074,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02865.jpg,cracked
2075,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02866.jpg,cracked
2076,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02867.jpg,cracked
2077,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02868.jpg,cracked
2078,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02869.jpg,cracked
2079,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0287.jpg,cracked
2080,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02870.jpg,cracked
2081,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02871.jpg,cracked
2082,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02872.jpg,cracked
2083,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02873.jpg,cracked
2084,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02874.jpg,cracked
2085,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02875.jpg,cracked
2086,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02876.jpg,cracked
2087,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02877.jpg,cracked
2088,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02878.jpg,cracked
2089,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02879.jpg,cracked
2090,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0288.jpg,cracked
2091,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02880.jpg,cracked
2092,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02881.jpg,cracked
2093,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02882.jpg,cracked
2094,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02883.jpg,cracked
2095,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02884.jpg,cracked
2096,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02885.jpg,cracked
2097,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02886.jpg,cracked
2098,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02887.jpg,cracked
2099,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02888.jpg,cracked
2100,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02889.jpg,cracked
2101,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0289.jpg,cracked
2102,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02890.jpg,cracked
2103,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02891.jpg,cracked
2104,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02892.jpg,cracked
2105,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02893.jpg,cracked
2106,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02894.jpg,cracked
2107,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02895.jpg,cracked
2108,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02896.jpg,cracked
2109,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02897.jpg,cracked
2110,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02898.jpg,cracked
2111,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02899.jpg,cracked
2112,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_029.jpg,cracked
2113,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0290.jpg,cracked
2114,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02900.jpg,cracked
2115,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02901.jpg,cracked
2116,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02902.jpg,cracked
2117,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02903.jpg,cracked
2118,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02904.jpg,cracked
2119,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02905.jpg,cracked
2120,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02906.jpg,cracked
2121,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02907.jpg,cracked
2122,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02908.jpg,cracked
2123,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02909.jpg,cracked
2124,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0291.jpg,cracked
2125,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02910.jpg,cracked
2126,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02911.jpg,cracked
2127,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02912.jpg,cracked
2128,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02913.jpg,cracked
2129,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02914.jpg,cracked
2130,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02915.jpg,cracked
2131,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02916.jpg,cracked
2132,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02917.jpg,cracked
2133,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02918.jpg,cracked
2134,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02919.jpg,cracked
2135,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0292.jpg,cracked
2136,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02920.jpg,cracked
2137,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02921.jpg,cracked
2138,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02922.jpg,cracked
2139,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02923.jpg,cracked
2140,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02924.jpg,cracked
2141,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02925.jpg,cracked
2142,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02926.jpg,cracked
2143,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02927.jpg,cracked
2144,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02928.jpg,cracked
2145,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02929.jpg,cracked
2146,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0293.jpg,cracked
2147,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02930.jpg,cracked
2148,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02931.jpg,cracked
2149,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02932.jpg,cracked
2150,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02933.jpg,cracked
2151,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02934.jpg,cracked
2152,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02935.jpg,cracked
2153,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02936.jpg,cracked
2154,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02937.jpg,cracked
2155,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02938.jpg,cracked
2156,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02939.jpg,cracked
2157,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0294.jpg,cracked
2158,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02940.jpg,cracked
2159,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02941.jpg,cracked
2160,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02942.jpg,cracked
2161,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02943.jpg,cracked
2162,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02944.jpg,cracked
2163,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02945.jpg,cracked
2164,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02946.jpg,cracked
2165,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02947.jpg,cracked
2166,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02948.jpg,cracked
2167,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02949.jpg,cracked
2168,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0295.jpg,cracked
2169,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02950.jpg,cracked
2170,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02951.jpg,cracked
2171,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02952.jpg,cracked
2172,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02953.jpg,cracked
2173,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02954.jpg,cracked
2174,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02955.jpg,cracked
2175,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02956.jpg,cracked
2176,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02957.jpg,cracked
2177,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02958.jpg,cracked
2178,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02959.jpg,cracked
2179,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_0296.jpg,cracked
2180,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02960.jpg,cracked
2181,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02961.jpg,cracked
2182,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02962.jpg,cracked
2183,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02963.jpg,cracked
2184,E:\FAX\4GOD\SEMESTAR_UNO\Obrada_slike_i_racunalni_vid\Projekt\Dataset\ImageProcessing\ThresholdVision\cracked\cracked_02964.jpg,cracked
